context,next_word,probability
"('ต้น', 'ไลฟ์')",เท,0.005656806836712939
"('ที่มา', 'โดน', 'ต้น', 'ไลฟ์')",เท,0.005644631388504251
"('อะ', 'อยาก')",เท,0.015861157812538162
"('เหนื่อย',)",เท,0.008447757991847243
"('อะ', 'อยาก', 'เหนื่อย')",เท,0.0066807313642756674
"('นึง', 'มา')",เท,0.009792917821851673
"('ตอนนี้', 'ด่า')",เท,0.0056074542024816335
"('นึง', 'มา', 'ตอนนี้', 'ด่า')",เท,0.005595879927465286
"('หรือ',)",เท,0.008363996972781127
"('คอน', 'พี่')",เท,0.005576895948681178
"('หรือ', 'คอน', 'พี่')",เท,0.0055656056989408535
"('ว่า', 'เคย')",เท,0.01071637842996099
"('โดน', 'ช่าง')",เท,0.010710847762409418
"('หาย', 'ไม่')",เท,0.028793707691267045
"('แน่นอน', 'ค่ะ')",เท,0.009658315567390387
"('ค่ะ',)",เท,0.011332899218593468
"('หาย', 'ไม่', 'แน่นอน', 'ค่ะ')",เท,0.009652917631561049
"('เพื่อน', 'บอก')",เท,0.007603049421661409
"('งาน', 'เถอะ')",เท,0.005514404003334716
"('เพื่อน', 'บอก', 'งาน', 'เถอะ')",เท,0.005503905811648234
"('แล้ว', 'ห้าม')",เท,0.007556172129149059
"('เข้า', 'ใจตรงกัน')",เท,0.00548063233888627
"('แล้ว', 'ห้าม', 'เข้า', 'ใจตรงกัน')",เท,0.0054704596576218055
"('แฟน', 'เก่า')",เท,0.007510265423192656
"('อีก', 'นะ')",เท,0.005447663877386975
"('แฟน', 'เก่า', 'อีก', 'นะ')",เท,0.00543780179855938
"('แล้ว', 'โดน')",เท,0.040207726575724925
"('แต่', 'ไม่')",เท,0.02827469110398882
"('แล้ว', 'โดน', 'แต่', 'ไม่')",เท,0.028269890243674645
"('มัน', 'แบบ')",เท,0.00540590083193266
"('ก็', 'โดน', 'มัน', 'แบบ')",เท,0.005396478647399176
"('มา', 'จริง')",เท,0.007411871166595276
"('คอน', 'เลย')",เท,0.0190284813044517
"('เลย',)",เท,0.025388147824185435
"('มา', 'จริง', 'คอน', 'เลย')",เท,0.0190238918326999
"('แก',)",เท,0.007949412827461609
"('งาน', 'มา')",เท,0.00939366778239047
"('แก', 'งาน', 'มา')",เท,0.0093891456783459
"('เพื่อน',)",เท,0.013886428065201985
"('นัด', 'ไปดู')",เท,0.005356570967865882
"('เพื่อน', 'นัด', 'ไปดู')",เท,0.005347690958985873
"('น้า',)",เท,0.00787878787878788
"('คน', 'ไม่', 'น้า')",เท,0.00630298582967818
"('สรุป', 'มัน')",เท,0.009330515241619942
"('กุ', 'จะ')",เท,0.01702758038512593
"('สรุป', 'มัน', 'กุ', 'จะ')",เท,0.017023282747966842
"('เค้า', 'จะ')",เท,0.01701901580821603
"('เพื่อน', 'สุด')",เท,0.00530949106226675
"('เค้า', 'จะ', 'เพื่อน', 'สุด')",เท,0.005301107743394643
"('ตัดสินใจ', 'ละ')",เท,0.015041464224202146
"('งาน', 'รวม')",เท,0.005280672193450319
"('ตัดสินใจ', 'ละ', 'งาน', 'รวม')",เท,0.005272521736005895
"('รับได้', 'อย่า')",เท,0.007252472797132689
"('กัน', 'พอ')",เท,0.0052524599431789274
"('รับได้', 'อย่า', 'กัน', 'พอ')",เท,0.005244532777972841
"('งาน', 'แป')",เท,0.005228728917203918
"('เรา', 'งาน', 'แป')",เท,0.005220963253860955
"('ได้', 'มั้ย')",เท,0.0052171199086132524
"('กุ', 'ได้', 'มั้ย')",เท,0.005213302531914519
"('ดิชั้น', 'ค่ะ')",เท,0.009107736818505668
"('เพื่อน', 'ก็', 'ดิชั้น', 'ค่ะ')",เท,0.00910397059550007
"('ด้วยกัน', 'จะ')",เท,0.016627838309268887
"('แหล่', 'ไม่')",เท,0.028329839273235496
"('ด้วยกัน', 'จะ', 'แหล่', 'ไม่')",เท,0.028326147874195257
"('แหล่', 'กุ')",เท,0.011004073136208999
"('แหล่', 'ไม่', 'แหล่', 'กุ')",เท,0.0110004303878282
"('คอน', 'คือ')",เท,0.007144313825273991
"('แล้ว', 'อะ')",เท,0.005180072580651781
"('คอน', 'คือ', 'แล้ว', 'อะ')",เท,0.005176501024524777
"('คง',)",เท,0.007551146691418185
"('ไป', 'นาน')",เท,0.005161212339508617
"('คง', 'ไป', 'นาน')",เท,0.005154184660996798
"('อ่าน', 'ละ')",เท,0.01467257111242893
