context,next_word,probability
"('โว้ย',)",ลำไย,0.020157872430599702
"('แต่',)",ลำไย,0.013838620395997446
"('ป่าว',)",ลำไย,0.013805300390666245
"('คะ',)",ลำไย,0.01056820577693443
"('คะ', 'ล่ะ')",ลำไย,0.012330388329566469
"('น่า', 'มาก')",ลำไย,0.04440137812230835
"('เสียงดัง',)",ลำไย,0.013677267614275488
"('โอ้ย',)",ลำไย,0.01364650974025974
"('ค่ะ',)",ลำไย,0.026027867726425277
"('อดอาหาร',)",ลำไย,0.010382101558572148
"('น่า', 'อดอาหาร')",ลำไย,0.007956680057707154
"('ดิ๊',)",ลำไย,0.013528138528138528
"('เหอะ',)",ลำไย,0.013499658236500341
"('โอย',)",ลำไย,0.01347160302384183
"('พอแล้ว',)",ลำไย,0.010239651416122004
"('พอแล้ว', 'มาก')",ลำไย,0.04420017952159222
"('จริงๆ',)",ลำไย,0.010185582748914651
"('น่า', 'จริงๆ')",ลำไย,0.007820975441493705
"('แอบ',)",ลำไย,0.010133070014576574
"('แอบ', 'ตัว')",ลำไย,0.009919390953873711
"('ว่า',)",ลำไย,0.010082047003198442
"('ว่า', 'มาก')",ลำไย,0.044086758925646896
"('ผู้',)",ลำไย,0.013236763236763236
"('หงุดหงิด',)",ลำไย,0.013212481962481962
"('เสียง',)",ลำไย,0.013188535602328706
"('ค่ะ', 'มาก')",ลำไย,0.044019201040604965
"('เหลือเกิน',)",ลำไย,0.013141620284477427
"('เล',)",ลำไย,0.00991432609079668
"('หึ่ยยยยย',)",ลำไย,0.009891652410404878
"('เล', 'หึ่ยยยยย')",ลำไย,0.007614717384538356
"('หมดสัญญา',)",ลำไย,0.009847205990563997
"('ค่ะ', 'หมดสัญญา')",ลำไย,0.007582272675151933
"('ลือ', 'เบื่อ')",ลำไย,0.011749078807902338
(),ลำไย,0.45852187028657615
"('ให้', 'หมด')",ลำไย,0.008579413808171978
"('เว่อ', 'ออ')",ลำไย,0.006386800040605649
"('ให้', 'หมด', 'เว่อ', 'ออ')",ลำไย,0.006359404656727832
"('ถาม', 'ราคา')",ลำไย,0.00849632213907882
"('จะ', 'ตอบ')",ลำไย,0.006318551391926654
"('ถาม', 'ราคา', 'จะ', 'ตอบ')",ลำไย,0.006292508707967645
"('คน', 'จบ')",ลำไย,0.008416301606265763
