context,next_word,probability
"('หรอก',)",ปัง,0.009135472370766489
"('ไม่', 'หรอก')",ปัง,0.006832363060362552
"('ชาร์ต',)",ปัง,0.011710066687837408
"('ชาร์ต', 'มาก')",ปัง,0.0327850874914473
"('เพราะ',)",ปัง,0.009024064171122994
"('ชาร์ต', 'เพราะ')",ปัง,0.006755728170498458
"('ผม',)",ปัง,0.008970781988684801
"('ผม', 'สุด')",ปัง,0.02660452569814384
"('เน็ต',)",ปัง,0.008919022154316272
"('เน็ต', 'มาก')",ปัง,0.03267486425313019
"('โชคดี',)",ปัง,0.00886872034345108
"('โชคดี', 'ปุ')",ปัง,0.020177464872724465
"('ความ', 'ปัง')",ปัง,0.012445161709491734
"('ปั๊ง',)",ปัง,0.008795869444956667
"('ปัง', 'ปั๊ง')",ปัง,0.007349668912924352
"('วันนี้',)",ปัง,0.008748954127105387
"('วันนี้', 'ๆ')",ปัง,0.03105580828353106
"('ยัย',)",ปัง,0.008703298280874277
"('ตัว', 'ยัย')",ปัง,0.006536348281226008
"('จึ้ง', 'มาก')",ปัง,0.03251153992052513
"('โปส',)",ปัง,0.008637067267098227
"('โปส', 'ทุกวัน')",ปัง,0.008243510328751107
"('รับ',)",ปัง,0.008594346829640947
"('สุด', 'รับ')",ปัง,0.006459647642048021
"('แก', 'ตัว')",ปัง,0.014092737320037076
"('ของจริง', 'มาก')",ปัง,0.03242218299423784
"('เกิ้นนนยก',)",ปัง,0.008512150544913017
"('มัน', 'เกิ้นนนยก')",ปัง,0.0064022391880327505
"('โครงหน้า',)",ปัง,0.0084725935828877
"('อลังการ',)",ปัง,0.008453183644999501
"('โครงหน้า', 'อลังการ')",ปัง,0.00636177385738999
"('กว่า',)",ปัง,0.011046208066832005
"('อย่าง',)",ปัง,0.008341605558935605
"('กิน',)",ปัง,0.008323784059078177
"('อย่าง', 'กิน')",ปัง,0.0062732841492842695
"('เอา',)",ปัง,0.008288770053475936
"('ให้', 'เอา')",ปัง,0.006248594517985279
"('ละ',)",ปัง,0.008254570327073746
"('ละ', 'ๆ')",ปัง,0.030712188286731872
"('วลี',)",ปัง,0.008221156801278506
"('วลี', 'ๆ')",ปัง,0.030688561337336745
"('ๆ', 'ๆ')",ปัง,0.030676139276947387
"('จึ้ง', 'เว่อ')",ปัง,0.007930190145390682
"('ไม่', 'ก็')",ปัง,0.006126212449191079
"('ปี',)",ปัง,0.008112445025555687
"('สุด', 'ปี')",ปัง,0.006122588823791414
"('ฉุด',)",ปัง,0.00811002452211422
"('แม่', 'ฉุด')",ปัง,0.006119630019081339
"('ผ้าอนามัย',)",ปัง,0.00807983402004617
"('มัน', 'ผ้าอนามัย')",ปัง,0.006098157312991071
(),ปัง,0.421957671957672
"('ปุ', 'ริ')",ปัง,0.009238821253840027
"('พร้อมกับ', 'ความ')",ปัง,0.021812971190122713
"('ของ', 'มาย')",ปัง,0.004964217219497754
"('พร้อมกับ', 'ความ', 'ของ', 'มาย')",ปัง,0.004945942365696584
"('ลุย', 'ให้')",ปัง,0.008427055220685266
"('เลย', 'วันนี้')",ปัง,0.007396087553498039
"('ลุย', 'ให้', 'เลย', 'วันนี้')",ปัง,0.0073872762044805045
"('เพราะ', 'ความ')",ปัง,0.021655980399822763
"('เพราะ', 'ความ', 'ปุ', 'ริ')",ปัง,0.009138855887964863
"('หล่อ', 'มาก')",ปัง,0.03310233200083711
"('สุด', 'ๆ')",ปัง,0.03442794403193413
"('มาก',)",ปัง,0.04641500183846059
"('ๆ',)",ปัง,0.04417922948073701
"('หล่อ', 'มาก', 'สุด', 'ๆ')",ปัง,0.0344195688225539
"('ขอ', 'คิว')",ปัง,0.006622493262568747
"('ขอ', 'คิว', 'ๆ')",ปัง,0.03014788519888706
"('เท', 'รน')",ปัง,0.006606154594660342
"('เว่อ',)",ปัง,0.010357791029297382
"('เท', 'รน', 'เว่อ')",ปัง,0.007617087227449048
"('ส่อง', 'ลุค')",ปัง,0.006590134730028198
"('ๆ', 'สุด')",ปัง,0.02627215168438579
"('สุด',)",ปัง,0.03725305511278559
"('ส่อง', 'ลุค', 'ๆ', 'สุด')",ปัง,0.026264334665171557
"('แท', 'กุก')",ปัง,0.006566682572429698
"('ไม่', 'ไหว')",ปัง,0.011797383327474377
"('แท', 'กุก', 'ไม่', 'ไหว')",ปัง,0.011782265826699606
"('เรา', 'มัน')",ปัง,0.019844125488237396
"('เรา', 'มัน', 'ปุ', 'ริ')",ปัง,0.009002372522500383
"('เห็น', 'ความ')",ปัง,0.02141987464446521
"('ความ', 'เริ่ด')",ปัง,0.004741555171006907
"('เห็น', 'ความ', 'ความ', 'เริ่ด')",ปัง,0.004727265884399542
"('ขอให้',)",ปัง,0.015190745403582118
"('ทะลุ', 'สอง')",ปัง,0.004711034295043266
"('ขอให้', 'ทะลุ', 'สอง')",ปัง,0.004697133822427197
"('เวนเดอร์', 'สุด')",ปัง,0.025546107367734706
"('ใคร', 'ยัง')",ปัง,0.004604270029933487
"('เวนเดอร์', 'สุด', 'ใคร', 'ยัง')",ปัง,0.0045917762768100485
"('มาก', 'คร่า')",ปัง,0.005290554508331055
"('มาก', 'จ้า')",ปัง,0.005269657622829503
"('ที่สุด', 'เเล้ว')",ปัง,0.005249054772635307
"('มา', 'กก')",ปัง,0.00805332620108115
"('ประกาศ', 'ความ')",ปัง,0.020448112601854196
"('ของ', 'ตัว')",ปัง,0.012666408826283435
"('ประกาศ', 'ความ', 'ของ', 'ตัว')",ปัง,0.012660740470446729
"('กรอง', 'ความ')",ปัง,0.020431106955979765
"('ชี', 'ไมไ่ด้')",ปัง,0.004472367702929378
"('กรอง', 'ความ', 'ชี', 'ไมไ่ด้')",ปัง,0.004461351150559443
"('ฟาเทอร์', 'ตัว')",ปัง,0.012584789199328232
"('งง', 'โด')",ปัง,0.004442136361538106
"('ฟาเทอร์', 'ตัว', 'งง', 'โด')",ปัง,0.004431469524202042
"('สุด', 'ๆ', 'มา', 'กก')",ปัง,0.007964542367527442
"('เถอะ', 'คือ')",ปัง,0.007704799715353844
"('เถอะ', 'คือ', 'มา', 'กก')",ปัง,0.007954127002781369
"('ออ', 'ร่า')",ปัง,0.006060720737085364
"('ออ', 'ร่า', 'สุด', 'ๆ')",ปัง,0.03251177561267735
"('ไทย', 'มัน')",ปัง,0.018682761787798968
"('ไม่', 'หยุด')",ปัง,0.005100902091194441
"('ไทย', 'มัน', 'ไม่', 'หยุด')",ปัง,0.005090963709163035
"('นี้', 'ต้อง')",ปัง,0.006014250850372394
"('แล้ว', 'มั้ย')",ปัง,0.0043592112567403096
