date,content,username
2023-03-30 14:42:12+00:00,"วลีเด็ดของฮิราโนะ ""อย่าตายนะ"" และ ""เข้าชมฟรีไม่มีค่าใช้จ่าย"" อันหลังนี่อยู่ในหัวทวิตของเรามาตลอดเลย คิดว่ามันลึกซึ้งดี เพราะอยากให้คนเข้ามา enjoy เม้าท์มอยตามประสาติ่งกับเราได้แบบกันเอง แต่ตอนนี้อาจได้เพิ่ม ""อย่าตายนะ"" เข้าไปอีกอัน จะได้มีกำลังใจอยู่ต่อเพื่อตามซัพน้องต่อไป😅",Ninjarawie
2023-03-30 14:42:12+00:00,เน่วค่ดขี้เม้า ไม่เข้าเกมสักที 5555555,Mwannabehappy
2023-03-30 14:42:07+00:00,ขอร้องเลย รวมพลก็ไม่ได้บ่อยอะไรขนาดนั้นอะ น้องก็ต่างอยากคุย อยากเม้ากับแฟนคลับ ซึ่งเจมโฟ้ดต่างเฟรนด์ลี่มากๆ ฉนั้นใจดีและมีมารยาทกับน้องกลับหน่อย ไม่ใช่สนแค่ตัวเองได้มม แค่ให้น้องมองกล้องตัวเองหรืออะไร T_____T,tenfydemar
2023-03-30 14:41:01+00:00,@yourloytk ไม่มีใครเม้าสนุกได้เท่าเตงแล้ว,ner_fang
2023-03-30 14:40:27+00:00,มีเรื่องอยากเม้าสุดๆ วันนี้ไปเจอคนดังที่หลายๆด้อมขยาดมาด้วยอ่ะ ไม่คิดว่าจะเจอด้วยตัวเองงานนี้พอดี,Ksuyoon_
2023-03-30 14:40:02+00:00,@ner_fang อยากเม้าอยากอวยลูกเต้😭,yourloytk
2023-03-30 14:39:28+00:00,อยากเม้ากะนังบี้ที่ค้างคาแต่สภาพคือ,matcharoom
2023-03-30 14:37:21+00:00,แต่เอาจริงๆชอบเวลาเจมโฟ้ดเม้ามอยนะ น่ารักอะ อยากฟังทั้งวันเลย 🥺🥺🥺,daifuguuuu
2023-03-30 14:35:42+00:00,@Teerawalee เป็นเพื่อนน้องจริงๆ 5555555,rangiku_00
2023-03-30 14:35:40+00:00,พี่ฟ้อกบอกอยากซื้อแผ่นรองเม้าส์ใหม่ ฟุ้กบอกอยากซื้อเม้าส์ใหม่ ไปดิพากันไปสองคน,notyourfanglee
2023-03-30 14:34:05+00:00,แค้มป์วาโลทาลอนคือสร้างตำนานตลอด ล่าสุดแผ่นรองเม้าส์ฟ้อกหนืดเลยยืมของน้องเก่งมาเล่น พลิกไปพลิกมาเจอรอยตีนบนแผ่นรองเม้าส์ น้องเก่งก็ไม่รู้ว่าตีนใคร โอ๊ยยยยยยย แคมป์ตะหล่องกับรอยเท้าปริศนามั้ง 5555555555555,pavinthebldg
2023-03-30 14:33:39+00:00,"นักข่าว อย่าชวนชีคุยเยอะ ชียิ่งขี้เม้าท์และหัวเราะง่ายอยู่ ลุค GBA อะไรไม่มีแล้ว มีแต่ลิซะจังเท่านั้น 5555555

LALISA CELINE GIRL
#LISAatCelinePopUp
#LISAXCELINE https://t.co/KjmeeM5p6o",beebear41
2023-03-30 14:32:53+00:00,"◡̈ ༘ * #BvlgariXZeeNuNew
ZeeNuNew Bvlgari ❥𓂃𓏧

ละพี่ซีเม้าไม่สนอชเลย อชจะถ่ายรูปสนใจโหน่ยยย😂

 https://t.co/4yZObGtjA0",JustSmileZnn
2023-03-30 14:32:45+00:00,ค้นพบเคล็ดลับความแม่นน้องเก่งละ แผ่นรองเม้าน้องมีคนเจิมด้วยรอยตีน5555555555,Dply_pcrack
2023-03-30 14:32:00+00:00,ถึงบ้านไกลแต่เราก็ได้ กอว 🥰 ขอบคุณ @0611sunrise ที่ส่งมาให้นะ เป็นหนึ่งบุคคลที่เราทำความรู้จักตอนเข้าด้อมมาใหม่ๆ ค่อยช่วยเหลือ แนะนำเรา ตอนย้ายบ้าน แล้วก็ค่อยหวีด +ดราม่ามาด้วยกัน อยู่เม้าท์มอยกันต่อไปเรื่อยๆนะ 😘 ยังมีอีกหลายชุด ฝากไปรับด้วยนะทีมหน้าคอน คุณเขาตั้งใจมาก👏👏👏 https://t.co/yPGCjvo5Hi,thikam_26
