date,content,username
2014-10-22 06:15:27+00:00,รอแข่งรอบบ่าย ต่อไป..... สู้!!!! 555󾭞✌️ #จกตา! http://t.co/mc4bfuLrm7,Itoeizaaohiyo
2014-10-15 16:26:39+00:00,#รำแคน #จกตา ตาวิเศษเห็นนะ😎 http://t.co/2OBSGk5QHi,malee0718
2014-10-15 15:12:37+00:00,"เบื่อเฟส!!!!
-ไลค์รูปโปร์ให้หน่อย
-ไลค์หายไปไหน
-ไลค์น้อยจัง
! ไลค์กูไม่มีสักไลค์ กูไม่เห็นต้องโพส !
#จกตา",KkimGyuGG
2014-10-12 17:17:18+00:00,ฉันจะรักใครไม่ได้อีก #ตอแหลไม่เนียน #จกตา,mxsince
2014-10-11 05:38:55+00:00,นี่เพิ่งจะตื่น !!! 󾰴 อีเว้นท์ก็เยอะ ... เพลียยยยยย #จกตา. — รู้สึกเหนื่อยล้า,Itoeizaaohiyo
2014-10-11 04:15:23+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ - https://t.co/w4w94j1tqL,cartoonpfcpalit
2014-10-09 12:52:21+00:00,เหนื่อยไหมพี่จ๋า  ที่ต้องคอยสร้างภาพ จกตา ให้คนอื่นมองว่าพี่เป็นคนใสๆ #อิอิ #อิตอแหล #จกตา #นี่แหน่ะ,Superjane_np
2014-10-09 10:56:14+00:00,#จกตา ชอบบบบบบบบบบบบบบ,ae_hottot
2014-10-07 17:15:01+00:00,เฉยๆกับเรื่องนี้ว่ะ #จกตา,sugarbabycooler
2014-10-07 08:32:47+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ - https://t.co/Agu22CW7DF,Dreamm_jub
2014-10-03 10:42:24+00:00,"จริงแล้วเป็นคนเรียบร้อยมาก 
สงบเสงี่ยมและเจียมตัวสุดๆ 
#จกตา #itme #โลกหมุนเร็วจนฉันตามไม่ทันแล้วพี่บัวลอย http://t.co/GbVHHTjWQu",sponteneous98
2014-10-03 05:19:42+00:00,คิดถึงแฮง #จกตา,__kkkjrp
2014-10-02 15:36:16+00:00,"ปี นี้ แซน จะ ไม่ มี "" แฟน "" 
#ย้างบะ #ฮาก่าย  #จกตา  -_____-",HOooSANDDYHOoo
2014-10-02 06:10:01+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ - https://t.co/s6XIRKj0YE,iiiemem
2014-09-29 13:18:26+00:00,ทีเเรกว่า ปวดคอ สาว่าตอนนี้เริ่ม ปวดฟัน ละ  คือ จะกินยาเเล้วจะนอนละนะ #ฝันดี ครับ #จกตา 555555 http://t.co/V7ftwK0Roi,chanel_s_d
2014-09-27 06:38:53+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ - https://t.co/EElsioQc3z,kanokkan1111
2014-09-27 04:01:03+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ - https://t.co/yTp8hacaYj,Amjung19
2014-09-25 19:19:13+00:00,เยเย่ ได้ซับใหม่อีกละ #จกตา! พูดตามพี่อ๋อยร๋อย 55555. จุบุจุบุอ่าส์.,M0N5TL3Zx
2014-09-25 19:15:43+00:00,กูฮาพี่อ๋อยร๋อย #จกตา! #จุบุจุบุอ่าส์ ~~~ 55555.,M0N5TL3Zx
2014-09-22 04:05:47+00:00,เชี้ย เชื่อกูม่าา ตื่นมา เเว่นอยู่บนหน้ากูเลย #จกตา ว่ะ 555 เฟียวฟร้าว ไม่รู้เเหล่ะกี่โมง ลืมตาปุป… http://t.co/4j5ZyoAZY0,chanel_s_d
2014-09-21 19:28:49+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/K196yYYeTY,Topbieclub
2014-09-19 14:47:13+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/gslEaQAJvy,SKAY46
2014-09-19 12:43:10+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/PSHK5z7uuE,prosirosirosiiq
2014-09-19 11:03:27+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/vDd1mE0bdP,wunnnpoyy
2014-09-19 03:04:40+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/FTPkHA81HY,Katai_Noiz
2014-09-18 13:00:01+00:00,ตั้งใจเรียนมากครับพูดเลย อาจารย์ถึงขนาดต้องมานั่งสอนกันตัวต่อตัวเลยทีเดียว #จกตา http://t.co/n8RMnpw7VM,OHM_MY
2014-09-18 12:03:49+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/oPsPYUq80c,jirapornsuir
2014-09-18 03:58:57+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/60kiFrQaHd,crppdch
2014-09-17 22:50:26+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/883NUzQd1a,ben602k
2014-09-17 18:00:32+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/NebIlPkqaV,weerakorn3
2014-09-17 17:20:51+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/d2I3Th1X7q,nootssara
2014-09-17 15:16:43+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/NUH65PbCxL,bbbbcnp
2014-09-17 14:58:39+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/aUT81dkFEb,ibmxhye
2014-09-17 14:04:16+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/9G08SUtxnT,Tao16055
2014-09-17 13:54:02+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/gAKAaJWVZm,ploynatthakamon
2014-09-17 13:34:51+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/wbEAAI7ZRv,HisoTis
2014-09-17 12:27:54+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/DkFt54lCYw,MayJunhyuk
2014-09-17 12:27:44+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/ig81bqJwvo,MayJunhyuk
2014-09-17 11:57:04+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู https://t.co/PJQNYc04fK,daynightmood
2014-09-17 11:09:55+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/kbjf9MxWp3,SUKONKATCHA
2014-09-17 10:11:57+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/2MDmqvCVoF,jack_ki122
2014-09-17 10:04:54+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/2FfRGKEl5J,mooser_mm
2014-09-17 09:48:56+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/Cmk06kngS3,Frame_heyza
2014-09-17 09:30:46+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/GIwRGlz1aX,nahmcolala
2014-09-17 09:23:37+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู https://t.co/OTlCaveCQA,olyjitladda
2014-09-17 01:01:17+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/h6v8X8lf1X,113Nannie
2014-09-17 01:01:11+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/T3htNfyaQF,primparimy
2014-09-16 18:05:36+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/C4r71pLOze,LUmphaivong
2014-09-16 17:34:50+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/LLFZoxI8nI,609Gun
2014-09-16 17:34:35+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/CH53Fb6oQp,Neng_nakonsai
2014-09-16 16:10:11+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/AGMl9Jb2x2,mim_m_i_m
2014-09-16 15:37:26+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/pw3ghATT5M,rrjammk
2014-09-16 14:54:34+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/qnfLxksVtx,NovanN22
2014-09-16 14:23:18+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/OeDPRhzaI4,wanmai553
2014-09-16 13:13:45+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/0BT3Lb3WGJ,khimodenajabb
2014-09-16 12:58:22+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู by นาย กรณ์ Palakorn - https://t.co/M483sMpjML,whycloudsocute
2014-09-16 12:46:50+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/O0j2T9LKOm,JennyBasic
2014-09-16 12:29:08+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/xQP3guUd0z,flungzaneedneed
2014-09-16 12:21:34+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/YkIHNWMSqx,TuktaTBZ
2014-09-16 11:22:17+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/t8lR68rQjC,leaw_manatsawee
2014-09-16 11:13:26+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/M5WGBqSF0T,Tiffyindy
2014-09-16 10:59:44+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/KAeeSh6NKE,PutsaraK
2014-09-16 10:45:31+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/gPUrAzfFH0,MILKMNP
2014-09-16 10:42:25+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/EvRCTEqINX,AJanyadee
2014-09-16 09:59:44+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/4RGSlhgD81,wvaara_
2014-09-16 08:56:26+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/pdrHeJu7w1,rinbeerr
2014-09-16 08:52:04+00:00,#จกตา บนรถเท็กซี่. #คนขับถึงกับ??!!!😏😏😏😻😽. #เราจะไปไหนกันต้องดู จาก นาย กรณ์ Palakorn - https://t.co/TEKpS9Zsnu,Thititam
2014-09-15 15:11:36+00:00,ทุกข์ก็จะยิ้ม สุขก็จะยิ้ม #ทุกสิ่งทุกอย่างจะผ่านไป #positivethinkingนะฮับ #หราาาทำได้หรา👅 #จกตา… http://t.co/prgs5o20Hl,aeliss1
2014-09-01 13:45:12+00:00,กูขอไม่พูดแล้วกัน #จกตา,wtfbube
2014-08-31 17:29:40+00:00,@G_kissada บางทีควรเก็บอารมณ์ไว้บ้าง อย่าเอาความต้องการของเราออกมาเยอะ 5555555555 #จกตา #กุก็เป็น ร้องไห้แปป,inkjetrunch
2014-08-27 14:26:23+00:00,"# สาวดุ้นเหรอมึ ง... โอ๊ย เสียสายตา #จกตา ""-",myugk_296
2014-08-27 07:59:43+00:00,ไม่ได้ตั้งใจจะซูมตูดกะเป้าคุณหนึ่งเลยนะ #ตามันไปเอง #ไสยๆ #ไม่เอาไม่หื่นสิ #จกตา,mon25196
2014-08-18 10:13:14+00:00,ทั้งวันเรียนวิชาเดียวเอง #จกตา,film995
2014-08-17 19:58:16+00:00,เจ็บคอเพราะเราหรือเปล่า? #ดึกแล้ว #อัพอะไรก้ได้ #เสียงอีปลอมล้วงขนมคือระ #จกตา http://t.co/3rLkSUYjrf,hms0611
2014-07-20 13:24:57+00:00,คือรูปเยอะมาก ตกจายย #งานเมา #บ๋วมเบ๋ม #จกตา http://t.co/ZjxPG21gxP,l2ainny
2013-11-10 16:28:27+00:00,"อะไรคือเมนมาแล้วพิมพ์แค่ ""^^"" อืมอืม #จกตา",BaeBaeBears
2013-10-30 08:51:45+00:00,นี่ตกใจ ตอนแรกอ่าน น้องกริบ แพศยา ฮืออออออ #จกตา 55555555555,iiploii
2013-09-28 04:00:28+00:00,อะไรเอ่ย #จกตา กันวันสุดท้าย,KatudHD
2013-04-18 13:34:15+00:00,เวลาเธอโดนถ่ายรูปแล้วมีอะไรมาปิดปากเธอนี่ ดูดีโคตรนะน้องจง น่ารักสุด #จกตา ฮือออออออออออออ http://t.co/jeffZG9Wg7,nettzue
2013-03-13 08:31:13+00:00,รองเท้ากู รองใคร แล้วรองเท้าเขา ? 555 #จกตา,phrim_scha
2013-01-05 13:50:36+00:00,@Steam981229 ไ(-.-ไ) #จกตา,GChanB1A4_thbot
2012-08-08 12:40:59+00:00,อย่าๆ อย่าแม้แต่จะคิด คึคึ #จกตา http://t.co/84o9g04y,_nannwtchh
2012-06-26 16:18:11+00:00,"เกลียดตัวเอง อีดอก ถ้าถ่ายรุปออกมาแล้ว จะอ้วน จะ ผอม ไม่ท่ากันซักรูป 
#จกตา",PA_FIRST
2012-03-29 13:38:35+00:00,"@MmarchXzy โหยใช้คำซะงงเลยวุ้ย ""จกตา"" = = ก็มัน #จกตา มากๆอะ ห้าๆ หรือแกสนใจจะลองงงงง",Sukoiinea
2012-03-10 15:56:32+00:00,@Noteworthiez #จกตา 'กินแบบนี(อ้วน)? ใช่มะ :)),Yokiiez_Bunny
